name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers
Hot Office: Sex Story 🔞,17-02-2024,11261,9.99,73563.0,1.6649434272010375,74,Indie,Romantic Room,Romantic Room
Fatermyth,23-04-2024,8947,9.99,72746.0,7.219293184789795,84,Indie,Merlion Games,KDream
Fuck You Witch,29-03-2024,8355,9.99,65063.0,0.9673952756904698,92,Indie,Beshbarmak games,Beshbarmak games
SEX Campus🔞,02-03-2024,13345,9.99,84104.0,1.400893717921749,70,Indie,Romantic Room,Romantic Room
BORE BLASTERS,08-03-2024,19335,9.99,142092.0,7.815683895628099,84,Indie,8BitSkull,8BitSkull
Moose Miners,10-05-2024,20363,9.99,157701.0,30.35383039123571,69,Indie,Lingon Studios,Lingon Studios
Turlock Holmes,21-02-2024,27531,9.99,152748.0,6.043817491612786,75,Indie,Neverland Entertainment,Find the Lamp Games
Old Market Simulator,21-05-2024,25461,9.99,174298.0,8.685694388370663,93,Indie,"Alcedo Games,Gamersky Games",Alcedo Games
Backrooms Rec.,06-03-2024,20159,9.99,175194.0,1.9294587589570893,72,Indie,Liminal Logic,Liminal Logic
LOCKDOWN Protocol,22-07-2024,193552,9.99,1736582.0,9.475271119605496,0,Indie,Mirage Creative Lab,Mirage Creative Lab
Spectral Scream,28-08-2024,17856,9.99,140690.0,4.114998906714487,84,Indie,STOIC Ent.,STOIC Ent.
Sinister Night 2,03-04-2024,37602,9.99,327297.0,60.02804119836794,82,Indie,Bug Inventors,Bug Inventors
Craftomation 101: Programming & Craft,19-02-2024,13458,9.99,104104.0,12.247192066961416,88,Indie,Luden.io,Luden.io
Dungeon Exiles,07-08-2024,3916,9.99,32913.0,8.265966155033187,77,Indie,Gronkins,Gronkins
"Sex, Camera, Action! 🔞",27-07-2024,5419,9.99,30951.0,1.8185943631721628,78,Indie,Play & Cum 💦,Play & Cum 💦
Unbeatable professional me with 100 girlfriends,17-05-2024,3760,9.99,30925.0,2.531206269062915,66,Indie,Day Day Up！,philosophy♂
Cluckmech Oasis,09-05-2024,77537,9.99,649091.0,22.85835077991378,87,Indie,Mammorize,BlackLight
A Day Out,27-06-2024,20883,9.99,198689.0,5.069955151525373,80,Indie,KevTheDev,"KevTheDev,gamesbychris"
Garten of Banban 7,10-05-2024,42078,9.99,378109.0,4.023750790547608,83,Indie,Euphoric Brothers,Euphoric Brothers
SILENT BREATH,05-04-2024,55920,9.99,478886.0,1.253684919186634,70,Indie,EXODIAC STUDIOS,EXODIAC STUDIOS
Baisu,30-05-2024,2991,9.99,26577.0,1.3899661468439524,87,Indie,Tripleducks studio,Tripleducks studio
Seven Lovers In The House,26-03-2024,43904,9.99,305905.0,5.261912776052523,82,Indie,Concrete Interactive顽石发行,Tofu Studio
Lovey-Dovey Lockdown,13-03-2024,40648,9.99,341695.0,1.7328866681044426,0,Indie,"Mango Party,LewdLoco,Mango Party News","樹懶叫工作室,Sloth Gamer,Maker製造機"
Spanky!,29-04-2024,5721,9.99,44989.0,2.4737233399859564,83,Indie,HappyHead Games,HappyHead Games
Secrets of the Heartbeat,07-06-2024,13018,9.99,55727.0,2.6283030530483527,89,Indie,RainbowGame,RainbowGame
Boyhood's End,05-09-2024,4394,10.99,39110.0,1.7971319180139649,86,Indie,"WSS playground,Alliance Arts","WSS playground,buriki clock"
Virtua Unlimited Project,24-04-2024,4091,10.99,36626.0,7.486923043711081,0,Indie,Neverland Entertainment,Virtua Ride System
Gym Simulator 24,19-07-2024,109135,10.99,884330.0,4.271517013003123,90,Indie,Red Axe Games,Quatech
Cartel Simulator,06-01-2024,8484,10.99,73464.0,6.277972444255539,69,Indie,ITK,ITK
MWNeus,12-08-2024,17079,10.99,146188.0,1.5783624783835415,85,Indie,CLLGames,CLLGames
Solo leeching~35-Year-Old Magician Journey,21-06-2024,15751,10.99,140940.0,1.780681503149469,88,Indie,072 Project,アンクルおじ
Lazaret,20-02-2024,4436,10.99,39971.0,2.9691842032890894,88,Indie,Aegon Games,Aegon Games
LipTrip ~My Boss Is My Heat Suppressant?!~,14-04-2024,6572,10.99,58776.0,2.229134939512905,83,Indie,"HUBLOTS,LoveStoryProject",SukeraSomero
Elf Discipline Ceremony,23-02-2024,3364,10.99,25798.0,1.317406278655748,69,Indie,072 Project,Flag shadow
恋爱单选题,18-07-2024,74201,10.99,688783.0,6.164275466198359,85,Indie,"无忧传媒,指间宇宙",无忧传媒
Monster Girl Conquest Records Battle Orc,09-05-2024,3604,10.99,33040.0,2.6832910240482435,93,Indie,Shady Corner Games,mozu field
Deck of Souls,20-06-2024,2482,10.99,22371.0,4.267184962289173,92,Indie,HeroCraft PC,Bigboot Studios
Fatal Countdown - immoral List of Desires,09-04-2024,12388,10.99,113186.0,1.786202605335042,83,Indie,"Playmeow,ACG creator",Secret Garden
CATO: Buttered Cat,05-09-2024,5423,10.99,48270.0,2.413951122043976,99,Indie,GCORES PUBLISHING,Team Woll
Felvidek,29-03-2024,34405,10.99,340299.0,3.3707920864324303,99,Indie,Tutto Passa,"Jozef Pavelka,Vlado Ganaj"
Rise of Gun,25-03-2024,32764,10.99,272968.0,4.866904160347173,85,Indie,PimpGameStudio,PimpGameStudio
Bingle Bingle,18-03-2024,30163,10.99,301311.0,3.3555247951829443,87,Indie,Knitting Games,Knitting Games
X-Angels,21-06-2024,36871,10.99,341716.0,3.835195609566381,93,Indie,"Mango Party,Barance Studio,Mango Party News",Barance Studio
异常情绪回收组,28-01-2024,10151,10.99,93379.0,12.301525684306291,85,Indie,墨元素,墨元素
Colony City 27λ,26-03-2024,21646,10.99,197843.0,4.235837414783542,90,Indie,Playmeow,Bunny Eats Tiger
Factory Outlet Simulator,15-07-2024,12466,10.99,105087.0,12.264593888983066,87,Indie,PISHO,PISHO
Guardians of Eden-Embrace of the Forest,07-03-2024,47876,10.99,440759.0,3.4102798584792144,93,Indie,"Mango Party,Mango Party News",Black Cat Entertainment
Self Defense Dojo,11-04-2024,49053,10.99,454488.0,9.62940872357666,87,Indie,WAKUWAKU,WAKUWAKU
Smash Girls,25-06-2024,21519,10.99,197661.0,1.62018681861316,84,Indie,"Mango Party,Mango Party News",18bitStudio
彷徨之街 The Street of Adrift,20-05-2024,34730,11.99,195942.0,9.590101408610204,76,Indie,LoveStoryProject,Caramel-Mocha Studio
Anomaly Agent,24-01-2024,57981,11.99,375083.0,10.02888096448273,97,Indie,"Phew Phew Games,GameDev.ist",Phew Phew Games
道衍诀,08-05-2024,19716,11.99,188260.0,8.306483637567908,66,Indie,宁德动游网络科技有限公司,宁德动游网络科技有限公司
How to lose one's virginity,25-04-2024,19576,11.99,193532.0,4.968943677656601,86,Indie,VisualPointG,VisualPointG
Knightly Passions,26-04-2024,38551,11.99,384939.0,8.01276168996395,92,Indie,FEYADA,FEYADA
Right and Down and Dice,23-01-2024,2950,11.99,27336.0,8.24860646412999,87,Indie,mc2games,mc2games
Repair this!,19-04-2024,13207,11.99,134665.0,7.129466789211678,88,Indie,hgiSoft,hgiSoft
Plane Accident,20-02-2024,5489,11.99,49026.0,1.9297327606821149,70,Indie,"Duality Games,HeartBeat Games","White Pig Games,Spirit Games Studio"
Dungeon Looter,13-05-2024,3205,11.99,21067.0,6.277106142414517,78,Indie,Wappen Games,Wappen Games
From Glory To Goo,02-04-2024,15469,11.99,140951.0,16.68310705082089,92,Indie,Stratagem Blue,Stratagem Blue
Drug Lord Tycoon,31-07-2024,16898,11.99,171160.0,7.688269897496598,88,Indie,Duhndal,Duhndal
七度荒域：混沌之树,16-08-2024,6965,11.99,45169.0,3.5675660187250444,81,Indie,Lightimpact,Lightimpact
Genome Guardian,07-05-2024,9474,11.99,69687.0,16.541265837868423,95,Indie,Alpherior,Alpherior
Fida Puti Samurai,21-03-2024,7866,11.99,70667.0,9.32968195468886,95,Indie,Zanardi and Liza,Zanardi and Liza
Retail Company Simulator,06-08-2024,7846,11.99,74807.0,14.429833855747482,95,Indie,Business Tycoon,Business Tycoon
B.E.S.T,18-01-2024,18098,11.99,176781.0,3.8147019706556926,75,Indie,Dolydev,Dolyla
CaseCracker2,16-05-2024,21864,11.99,216851.0,5.844877721759396,95,Indie,NPC Entertainment,BlackRobe
The Lost Village,07-04-2024,312901,11.99,2686565.0,5.463333333333334,0,Indie,FunYoo Games,FunYoo Games
Lunar's Chosen - Episode 2,28-03-2024,5851,11.99,59390.0,2.801292567449313,72,Indie,PTGames,PTGames
Scorchlands,25-07-2024,2935,11.99,25601.0,4.906361017315902,95,Indie,Star Drifters,Ringlab
VLADiK BRUTAL,09-08-2024,92754,11.99,928429.0,4.557906694937509,89,Indie,Narko Games,Narko Games
Fog of War: Book One,09-06-2024,7273,11.99,67732.0,4.063814895352941,84,Indie,Story Machine Studios,Story Machine Studios
Fallen Young Wife~Netorare H without telling her husband~,03-05-2024,10217,11.99,99794.0,0.9473265220608578,75,Indie,072 Project,瀧壺チャンネル
Mortal Glory 2,04-03-2024,9779,11.99,83727.0,11.982830998870288,89,Indie,Redbeak Games,Redbeak Games
ONE BTN BOSSES,06-08-2024,2454,11.99,24086.0,2.771675621037209,89,Indie,"Midnight Munchies,Outersloth",Midnight Munchies
Isabella: Chasing Shadows,21-06-2024,2663,11.99,24675.0,2.593236273079848,92,Indie,Badtimetales,Badtimetales
Heroes of Eternal Quest,23-01-2024,5554,11.99,53606.0,5.211472233432033,79,Indie,Surefire.Games,Drakkar Game Studio
Brainwashing with Tentacles R,25-05-2024,4016,11.99,38429.0,1.6485084560717145,73,Indie,Dieselmine,kagurado
Leaving DNA,07-03-2024,6061,11.99,57464.0,5.139572696455877,87,Indie,The Impious Monk,The Impious Monk
Puffin Planes,04-09-2024,2371,11.99,21744.0,4.6004950243556255,97,Indie,CATINRAIN LLC,CATINRAIN LLC
Hero Emblems II,05-08-2024,4958,11.99,48495.0,11.237179230279276,57,Indie,HeatPot Games,HeatPot Games
PATHOGEN X,21-07-2024,2112,11.99,21168.0,1.3331959637848445,85,Indie,BraveCat'Studios,BraveCat'Studios
WitchHand,07-02-2024,18046,11.99,182797.0,11.343093374261317,0,Indie,HopFrog,Jon Nielsen
Rogue Fable IV,26-01-2024,3991,11.99,35878.0,26.67117876901817,92,Indie,Pixel Forge Games,Pixel Forge Games
House of Lust,20-03-2024,2833,11.99,28483.0,1.974001166062908,74,Indie,Shady Corner Games,FrozenLettuce
Modern Pink Elf RPG,02-02-2024,24006,11.99,227642.0,3.399177167134526,88,Indie,"Remtairy,CursedAtelier",Warshop
Fate and Life: The Mystery of Vaulinhorn,05-04-2024,5595,11.99,51279.0,4.576615510778872,80,Indie,Celestial Novel,Celestial Novel
Hexguardian,02-05-2024,24896,11.99,227666.0,16.151996485734074,84,Indie,Yogscast Games,Split Second Games
Plushie from the Sky,06-05-2024,3684,11.99,32723.0,2.4452972237095225,96,Indie,fishwind,fishwind
Galaxy Burger,23-08-2024,21079,11.99,183781.0,5.290148096748573,95,Indie,Galactic Workshop,Galactic Workshop
Primateria,08-01-2024,3145,11.99,29843.0,6.623460498120785,85,Indie,Surefire.Games,Yfrit Games
Stellar Settlers: Space Base Builder,11-03-2024,12644,11.99,112737.0,2.8593045181380656,88,Indie,"Rogue Duck Interactive,Gamersky Games",Tinymice Entertainment
It Was Raining That Night,29-05-2024,4838,11.99,42490.0,1.922429877151138,74,Indie,Deafperv,VeronicaPerv
Wulin Chess,01-02-2024,5968,11.99,32365.0,30.11762561523791,76,Indie,East2west Games,LameCat Studio
Lunar's Chosen - Episode 1,21-03-2024,6065,11.99,53520.0,17.04048723468547,89,Indie,PTGames,PTGames
Midnight Ramen,23-07-2024,2575,11.99,25107.0,3.010670659560389,99,Indie,Cointinue Games,Cointinue Games
DEATHWATCHERS,12-07-2024,2826,11.99,27529.0,6.492901941159936,91,Indie,SWAIN GAMES,SWAIN GAMES
Spirit City: Lofi Sessions,08-04-2024,140574,11.99,1217173.0,47.32413381771613,97,Indie,Mooncube Games,Mooncube Games
Coffee Caravan,20-05-2024,29571,11.99,276349.0,4.877388018812072,92,Indie,Broccoli Games,Broccoli Games
Plane Mechanic Simulator,14-02-2024,110431,11.99,719997.0,4.490614087649444,60,Indie,Movie Games S.A.,"Cobble Games,Disaster Studio"
Pixel Art Academy: Learn Mode,05-08-2024,5114,12.0,51096.0,3.4372901467593326,97,Indie,Retronator,Matej 'Retro' Jan
Coin Pusher Casino,29-02-2024,5712,12.45,53577.0,20.55373358458625,90,Indie,TreeNutsGames,TreeNutsGames
Rock Star Life Simulator,26-02-2024,11394,12.49,116257.0,5.247893236442482,93,Indie,HOGO Games,HOGO Games
Preserve,08-08-2024,6779,12.49,64320.0,5.1397419833615166,95,Indie,Grindstone,Bitmap Galaxy
Splodey,04-06-2024,4765,12.99,42892.0,5.480412642885778,92,Indie,Mad Mushroom,Send It Studios
Zero Division,11-07-2024,6099,12.99,64472.0,7.677055210096512,88,Indie,Astrolabe Games,Robot Cat Limited
Having a HARD Time,12-02-2024,16580,12.99,180236.0,5.873573137485592,96,Indie,Quadruple-Q,Quadruple-Q
Galactic Glitch,15-07-2024,3974,12.99,35181.0,4.501046549918738,94,Indie,Crunchy Leaf Games,Crunchy Leaf Games
Exotica: Petshop Simulator,06-02-2024,10381,12.99,63223.0,9.639862476774535,84,Indie,Konrul Game,Konrul Game
REAL ESTATE Simulator - FROM BUM TO MILLIONAIRE,22-03-2024,7849,12.99,72346.0,3.020761271053206,51,Indie,Midnight Games,Geekon
Forsaken Quartet,17-05-2024,3187,12.99,30108.0,3.950541244010975,79,Indie,Kagura Games,AVANTGARDE
Dragon Eclipse,24-06-2024,4688,12.99,49153.0,3.968593702469445,77,Indie,Awaken Realms,Fardust
Ancient Warfare 3,26-01-2024,51499,12.99,387300.0,30.295830170722663,95,Indie,Jannik Nickel,Jannik Nickel
Empires Shall Fall,19-02-2024,2586,12.99,26457.0,5.06349975482512,92,Indie,"Weird Penguin Games,Electronic Sheep Games",Weird Penguin Games
Clothing Store Simulator,17-06-2024,36906,12.99,372353.0,17.46639916897099,94,Indie,Kiki Games,Kiki Games
FOREWARNED,25-04-2024,366053,12.99,3322822.0,8.447204850866648,91,Indie,Dreambyte Games,Dreambyte Games
Love challenge,15-01-2024,25372,12.99,267903.0,1.757281516373071,81,Indie,"Playmeow,CS Game","雪山雞白郎,SnowGBL"
COLLEGE SEX FEST 2024,02-05-2024,6723,12.99,54904.0,1.967925174231157,62,Indie,Inturo Games Inc.,Inturo Games Inc.
Supermarket Simulator,20-02-2024,2514219,12.99,26020639.0,18.640685149153384,94,Indie,Nokta Games,Nokta Games
E-Startup 2 : Business Tycoon,14-05-2024,4124,12.99,40926.0,4.321572074374925,80,Indie,Polytale Games,Polytale Games
Armored Suit Solgante,14-06-2024,4236,12.99,40188.0,3.983391950568567,82,Indie,Kagura Games,GapTax
Wings of Seduction: Bust 'em out!,19-07-2024,29429,12.99,299544.0,8.826653736954144,96,Indie,"Hide Games,Ramen Cat Studio",Ramen Cat Studio
Alchemist Quest,26-01-2024,4175,12.99,40748.0,3.265305039415072,77,Indie,Kagura Games,ShiroKuroSoft
Alice in the Nightmare Land,07-06-2024,5522,12.99,57974.0,3.1800400261125,87,Indie,OTAKU Plan,Tsukki's Tea Party
"Island, Sex & Survival",25-06-2024,16201,12.99,179792.0,2.754190616196808,77,Indie,Alice Publication,無人島觀光促進會
Древние Русы,26-07-2024,10257,12.99,77800.0,4.513675478999976,98,Indie,Honor Games,Honor Games
Bare Witness,20-07-2024,22016,12.99,223470.0,8.570352837139355,95,Indie,AlterWorlds,AlterWorlds
The World's Egg - For Those Who Dream,29-03-2024,6239,12.99,59464.0,3.5879581457102465,84,Indie,Kagura Games,Hasoyua
Little Lives,08-03-2024,8703,12.99,78886.0,9.53390087677779,85,Indie,Houndstooth Games,Houndstooth Games
Candy & Toys Store Simulator,26-06-2024,3531,12.99,39589.0,8.506729676566618,91,Indie,Ox Games,Ox Developer
With Eyes Closed - Season 1,16-08-2024,13201,12.99,143830.0,2.62212839425719,80,Indie,Ker,Ker
NARIBIKIMURA,16-08-2024,2313,12.99,23719.0,1.7685553438239612,82,Indie,DorsalFin Studio,DorsalFin Studio
Roots of Yggdrasil,06-09-2024,9225,12.99,90157.0,6.853841751565168,92,Indie,"ManaVoid Entertainment,Indie Asylum",ManaVoid Entertainment
Sucker for Love: Date to Die For,23-04-2024,19772,12.99,213201.0,3.8826264044692698,0,Indie,DreadXP,Akabaka
Dice & Fold,24-06-2024,56528,12.99,582729.0,8.30640528155963,0,Indie,"Rogue Duck Interactive,Gamersky Games",Tinymice Entertainment
ServiceIT: You can do IT,04-03-2024,11704,12.99,119970.0,3.2941349420416337,75,Indie,"FreeMind S.A.,PlayWay S.A.",picture4u
失业了，我获得了亿万游戏财产！,08-08-2024,41154,12.99,442047.0,5.434507313639457,0,Indie,Bolingogames,Bolingogames
Yakuza Rogue: Yokohama massage parlor chapter,28-05-2024,58817,12.99,638497.0,7.231949832167666,83,Indie,WAKUWAKU,WAKUWAKU
The Grey Dream,09-01-2024,15783,12.99,165452.0,4.845216579075951,82,Indie,The Greys,The Greys
Living With Sister: Monochrome Fantasy,22-03-2024,230496,12.99,1838206.0,10.709267200266146,97,Indie,Kagura Games,Inusuku
Director Simulator,26-07-2024,5036,12.99,49036.0,6.508198725287025,0,Indie,GOLDEN AGE,GOLDEN AGE
Ashes of the Union,23-07-2024,2062,12.99,24106.0,6.128064856128352,82,Indie,700 Games Studio,700 Games Studio
Happy Sheepies,08-07-2024,12053,12.99,126481.0,4.561630918417058,82,Indie,Berker Games,Berker Games
Shanghai Summer,07-02-2024,3771,12.99,39145.0,2.7283112400338663,0,Indie,Astrolabe Games,FUTU Studio
Tavern Manager Simulator 🍻,13-08-2024,62204,12.99,673225.0,5.9371905550515685,84,Indie,One More Time,One More Time
Drive Me Crazy,12-07-2024,5626,12.99,58736.0,6.719917339222743,74,Indie,Tenth Art Studio,wwqk Studio
Fallen Saint Yhoundeh,31-05-2024,2395,12.99,22844.0,3.7476450541717714,70,Indie,Kagura Games,MOEKOUBOU
CorpoNation: The Sorting Process,22-02-2024,2451,12.99,22893.0,5.269078475631346,84,Indie,Playtonic Friends,Canteen
Orrstead,06-03-2024,2404,12.99,25518.0,4.8784450445901175,85,Indie,IndividualKex,IndividualKex
Dusk Pub,12-04-2024,127543,12.99,1419860.0,3.857830038389943,93,Indie,YellowDuckWorks,YellowDuckWorks
War Tortoise,27-03-2024,3157,12.99,34147.0,35.57522367183048,82,Indie,Foursaken Media,Foursaken Media
Hotel Business Simulator,04-06-2024,5597,12.99,51368.0,8.127616664306808,50,Indie,Midnight Games,Geekon
Personal Trainer,27-05-2024,10501,12.99,112150.0,4.550002496678145,81,Indie,Udder Yeti,Domiek
Backpack Battles,08-03-2024,499559,12.99,4663468.0,42.85143977627138,90,Indie,"PlayWithFurcifer,IndieArk",PlayWithFurcifer
Silent Depth 2: Pacific,16-07-2024,3423,12.99,37567.0,3.543798908664691,58,Indie,MicroProse Software,MicroProse Software
Lust & Legends,09-05-2024,3127,12.99,32128.0,2.322082956917242,79,Indie,Entropy Digital Entertainment,Entropy Digital Entertainment
STUFFED,16-06-2024,11270,12.99,90795.0,2.606987372818584,81,Indie,TheGamePublisher.com,Waving Bear Studio
Island of Penance,12-04-2024,5107,12.99,48490.0,2.679548204994835,58,Indie,Kagura Games,ONEONE1
Cybernetic Seduction - Season 1,03-05-2024,8497,12.99,92662.0,6.853151087871319,90,Indie,1Thousand,1Thousand
Dealer Simulator,29-01-2024,29327,13.99,366870.0,10.789308195923498,68,Indie,Quadfix Games,Quadfix Games
The Operator,22-07-2024,70976,13.99,827721.0,3.030081530375901,93,Indie,"Bureau 81,indienova",Bureau 81
Immortal Family,11-07-2024,37184,13.99,327846.0,20.283770415253127,56,Indie,方块游戏(CubeGame),一起来修仙工作室
Don't Disturb Your STEPMOM,20-06-2024,8550,13.99,100118.0,2.188715860354927,68,Indie,Lemonhaze Game Studio,Lemonhaze Studio
Crystal Guardians,15-03-2024,2585,13.99,28629.0,17.725350604853798,95,Indie,Green Pine Studios,Green Pine Studios
Lagoon Lounge 2 : The Secret Roommate,26-01-2024,5279,13.99,61068.0,3.1306831969792213,99,Indie,KAIJYU-09,KAIJYU-09
Three Kingdoms: Innovatory,31-01-2024,26571,13.99,218047.0,20.12410684801021,76,Indie,Moment HK,瞬息万变工作室
Coreborn,19-06-2024,14796,13.99,216265.0,30.494220097898072,67,Indie,Blankhans,Blankhans
Kingdom of Atham: Crown of the Champions,12-01-2024,6744,13.99,86608.0,44.76252961271749,80,Indie,Sofa Mauve Studio Inc.,Sofa Mauve Studio Inc.
Taora : Survival,23-05-2024,6923,13.99,78871.0,5.789378879025474,72,Indie,"Tulpar Games,TheGamesFortress",Tulpar Games
FAIRY TAIL: DUNGEONS,26-08-2024,16430,13.99,169800.0,7.7027946379318815,93,Indie,Kodansha,ginolabo
Mylene and the Lust temple,01-02-2024,3866,13.99,41218.0,1.414527658448737,89,Indie,072 Project,キラ☆タマ
An English Haunting,22-05-2024,2877,13.99,32895.0,4.98717775106139,96,Indie,"Postmodern Adventures,enComplot",Postmodern Adventures
Demonsomnia,13-08-2024,4813,13.99,51562.0,1.2559833898863375,32,Indie,Woziva,Woziva
Contain,16-01-2024,12768,13.99,255512.0,2.503693650275288,60,Indie,SinginGiant,SinginGiant
Fields of Mistria,05-08-2024,265456,13.99,3342356.0,15.649349536238686,98,Indie,NPC Studio,NPC Studio
Tales of Spark,04-02-2024,12900,13.99,113195.0,14.51652826490311,85,Indie,Ice and Fire Isle Studio,Ice and Fire Isle Studio
Internet Cafe Evolution,19-04-2024,18075,14.99,225541.0,18.29526412534356,80,Indie,Tiny Flame Games,Tiny Flame Games
Nexus 5X,18-04-2024,19791,14.99,250950.0,20.865414536197893,95,Indie,Paradox Arc,Whatboy Games
Our Adventurer Guild,12-04-2024,23699,14.99,284501.0,39.46176078042124,100,Indie,GreenGuy,GreenGuy
My Island,01-05-2024,42250,14.99,271974.0,6.532271264036645,68,Indie,SnowBaby Games,SnowBaby Games
My Recycling Center,01-02-2024,20320,14.99,279126.0,16.77815428837053,0,Indie,Darius Bode,Darius Bode
Balatro,20-02-2024,1602797,14.99,20479210.0,32.72552809973843,97,Indie,Playstack,LocalThunk
西游-琉璃盏,11-07-2024,2563,14.99,31644.0,8.225275653716226,85,Indie,Dark Dimension,Dark Dimension
Harvest Days: My Dream Farm,25-07-2024,3482,14.99,30652.0,18.14147562360472,71,Indie,"Family Devs,Toplitz Productions",Family Devs
Realms Of Bondage,11-04-2024,26401,14.99,346056.0,5.603960071763862,97,Indie,Pink Tea,Pink Tea
Internet Cafe & Supermarket Simulator 2024,16-05-2024,27902,14.99,347352.0,15.353030320444184,87,Indie,SmartPlayGames,SmartPlayGames
I Wani Hug that Gator!,14-02-2024,38369,14.99,481057.0,14.51670755792052,99,Indie,Cavemanon,Cavemanon
Terra Randoma,23-05-2024,4392,14.99,46626.0,17.726065266519086,90,Indie,Deniz K.,Deniz K.
Survisland / 实境求生,14-04-2024,46318,14.99,309178.0,8.71751675590061,65,Indie,Easy Joy Ltd.,Super Trampers Studio
9 Days,08-03-2024,24560,14.99,331338.0,10.927570712807812,62,Indie,MVR,MVR
Furnish Master,19-02-2024,26791,14.99,335843.0,3.571453533283467,78,Indie,Alex Blintsov,Alex Blintsov
No Plan B,03-04-2024,28877,14.99,340655.0,13.046670351591878,91,Indie,GFX47,GFX47
The Land Beneath Us,13-05-2024,4863,14.99,53038.0,7.226468390806144,83,Indie,"Dear Villagers,Gamera Games",FairPlay Studios Co. Ltd
Mech Engineer,21-05-2024,33261,14.99,386128.0,14.715389523377375,76,Indie,MicroProse Software,KiberKreker
Seal: WHAT the FUN,03-05-2024,4629,14.99,45723.0,41.23363340331073,92,Indie,PLAYWITH KOREA Inc.,PLAYWITH GAMES Inc.
ZOMBIE RAID: No One Survives,12-07-2024,1912,14.99,26312.0,7.861631492084579,56,Indie,Red Dot Studio,Red Dot Studio
Regency Solitaire II,22-02-2024,4177,14.99,50242.0,8.382209675769408,98,Indie,Grey Alien Games,Grey Alien Games
Incubus Quest,12-01-2024,4931,14.99,56928.0,3.984279687862555,79,Indie,Kagura Games,SweetRaspberry
Footgun: Underground,30-04-2024,2349,14.99,25998.0,4.073246333939646,91,Indie,CobraTekku Games,Turtle Knight Games
Disco Simulator,05-03-2024,3817,14.99,44231.0,5.355468195030205,79,Indie,"Games Incubator,PlayWay S.A.","Games Incubator,Frozen Cave Studio"
Skelethrone: The Chronicles of Ericona,07-08-2024,2106,14.99,24562.0,7.958073901311823,83,Indie,Valkyrie Initiative,70`Strike
ReRoad,26-06-2024,4185,14.99,55440.0,5.11095355691673,78,Indie,Rabbithole Games,Rabbithole Games
The Crimson Diamond,15-08-2024,3957,14.99,50297.0,6.760505785526912,99,Indie,Julia Minamata,Julia Minamata
ERO TRAP DUNGEON ROGUELIKE,10-07-2024,1662,14.99,22422.0,8.865400663776798,81,Indie,Ketchup AjiNo Mayonnaise,Ketchup AjiNo Mayonnaise
TRAMCITY HAKODATE,04-01-2024,1888,14.99,25471.0,2.946587843328908,100,Indie,TRAMWORKS,TRAMWORKS
You are Peter Shorts,10-05-2024,1872,14.99,23078.0,4.081238052224595,90,Indie,ondydev,ondydev
Shell Runner,15-07-2024,1956,14.99,23560.0,1.843664561462228,65,Indie,indie.io,Reija
Welcome to Paradise Island,30-08-2024,2112,14.99,22790.0,2.7517675969656303,80,Indie,Kagura Games,Resta!
Chill Town,22-03-2024,4474,14.99,53847.0,8.455069857008738,72,Indie,Low-Hi Tech,Low-Hi Tech
Dread Weight,29-07-2024,2368,14.99,22137.0,3.2817103996906525,88,Indie,Deer Dream Studios,Deer Dream Studios
Gladiator Guild Manager,22-06-2024,288820,14.99,2112751.0,6.271641034677983,83,Indie,"GrabTheGames,Gamera Games,UpgradePoint",Entertainment Forge
The Genesis Order,02-04-2024,173321,14.99,2346551.0,18.6095826363562,0,Indie,NLT Media,NLT Media
"Ready, Steady, Ship!",19-04-2024,4620,14.99,48929.0,3.1407686348423383,76,Indie,"Untold Tales,Gamersky Games",Jollybits Games
Dragon Chronicles: Black Tears,14-07-2024,3987,14.99,43542.0,10.166710361745633,77,Indie,Nyou,Nyou
Kurone's Feelings ~Apprentice Witch of Starfall Village~,26-01-2024,3644,14.99,43908.0,1.5584217212031242,90,Indie,OTAKU Plan,Bielograf
Taimanin Yukikaze,29-04-2024,4008,14.99,44103.0,4.909042849615716,91,Indie,Shiravune,Lilith
Imperial Lovers,07-06-2024,6059,14.99,66935.0,3.663082169554396,86,Indie,Pink Pixel Games,LAPLACE
Dojo Masters,17-07-2024,2357,14.99,26897.0,4.809430831728505,95,Indie,Pixeled Vision,Pixeled Vision
RUNGORE,16-05-2024,16112,14.99,172919.0,9.171866180343908,88,Indie,"GrabTheGames,Gamera Games,UpgradePoint","YOUR_MOM'S_HP,RavenJm"
This is a Ghost,17-04-2024,12790,14.99,163789.0,24.23037807231731,90,Indie,Nuci,Nuci
Saving Mrs. Hinako,11-03-2024,2478,14.99,27180.0,3.805478102347424,86,Indie,Shiravune,Studio Pork
GUARDS!,01-03-2024,19148,14.99,222412.0,3.8115169276491287,73,Indie,WYLDERZONE,"WYLDERZONE,Lowkey GameDev"
Angel at Dusk,12-01-2024,20643,14.99,217085.0,10.783586495954678,99,Indie,"Henteko Doujin,Sanuk Inc.",Akiragoya
Chasing Sunsets,18-08-2024,25621,14.99,219632.0,14.334402971391173,94,Indie,Stone Fox Studios,Stone Fox Studios
Into the Necrovale,26-01-2024,15345,14.99,170271.0,10.197507446551173,93,Indie,Tribal-Storm,Casey Clyde
