name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publishers,developers,publisherClass_Indie
Survisland / 实境求生,14-04-2024,0.0014837448799447,0.4498799519807923,0.0083586309503973,8.71751675590061,65,Easy Joy Ltd.,Super Trampers Studio,True
9 Days,08-03-2024,0.0007759014950597,0.4498799519807923,0.0090007666799247,10.927570712807812,62,MVR,MVR,True
Furnish Master,19-02-2024,0.0008484816307191,0.4498799519807923,0.0091313091646503,3.571453533283467,78,Alex Blintsov,Alex Blintsov,True
No Plan B,03-04-2024,0.0009163445455491,0.4498799519807923,0.0092707476633185,13.046670351591878,91,GFX47,GFX47,True
The Land Beneath Us,13-05-2024,0.0001351077110684,0.4498799519807923,0.0009363996434871,7.226468390806144,83,"Dear Villagers,Gamera Games",FairPlay Studios Co. Ltd,True
Mech Engineer,21-05-2024,0.0010589672773873,0.4498799519807923,0.0105884298848345,14.715389523377375,76,MicroProse Software,KiberKreker,True
Seal: WHAT the FUN,03-05-2024,0.0001274950926263,0.4498799519807923,0.0007244311028061,41.23363340331073,92,PLAYWITH KOREA Inc.,PLAYWITH GAMES Inc.,True
ZOMBIE RAID: No One Survives,12-07-2024,3.910413404871126e-05,0.4498799519807923,0.0001619538173433,7.861631492084579,56,Red Dot Studio,Red Dot Studio,True
Regency Solitaire II,22-02-2024,0.0001127903766612,0.4498799519807923,0.0008553792689493,8.382209675769408,98,Grey Alien Games,Grey Alien Games,True
Incubus Quest,12-01-2024,0.0001373199249747,0.4498799519807923,0.0010491211230838,3.984279687862555,79,Kagura Games,SweetRaspberry,True
Footgun: Underground,30-04-2024,5.332086165211128e-05,0.4498799519807923,0.000152854962692,4.073246333939646,91,CobraTekku Games,Turtle Knight Games,True
Disco Simulator,05-03-2024,0.0001010786559811,0.4498799519807923,0.0006811970545906,5.355468195030205,79,"Games Incubator,PlayWay S.A.","Games Incubator,Frozen Cave Studio",True
Skelethrone: The Chronicles of Ericona,07-08-2024,4.541545019301242e-05,0.4498799519807923,0.0001112436401469,7.958073901311823,83,Valkyrie Initiative,70`Strike,True
ReRoad,26-06-2024,0.0001130506371208,0.4498799519807923,0.0010060029838447,5.11095355691673,78,Rabbithole Games,Rabbithole Games,True
The Crimson Diamond,15-08-2024,0.0001056332140234,0.4498799519807923,0.0008569730173755,6.760505785526912,99,Julia Minamata,Julia Minamata,True
ERO TRAP DUNGEON ROGUELIKE,10-07-2024,3.097099468749844e-05,0.4498799519807923,4.923233774670286e-05,8.865400663776798,81,Ketchup AjiNo Mayonnaise,Ketchup AjiNo Mayonnaise,True
TRAMCITY HAKODATE,04-01-2024,3.832335267003483e-05,0.4498799519807923,0.0001375839550449,2.946587843328908,100,TRAMWORKS,TRAMWORKS,True
You are Peter Shorts,10-05-2024,3.780283175091721e-05,0.4498799519807923,6.824140988433505e-05,4.081238052224595,90,ondydev,ondydev,True
Shell Runner,15-07-2024,4.053556657628472e-05,0.4498799519807923,8.220844154643674e-05,1.843664561462228,65,indie.io,Reija,True
Welcome to Paradise Island,30-08-2024,4.561064553768152e-05,0.4498799519807923,5.9895963580008666e-05,2.7517675969656303,80,Kagura Games,Resta!,True
Chill Town,22-03-2024,0.0001224525462224,0.4498799519807923,0.0009598422339739,8.455069857008738,72,Low-Hi Tech,Low-Hi Tech,True
Dread Weight,29-07-2024,5.393898024356346e-05,0.4498799519807923,4.097382317471321e-05,3.2817103996906525,88,Deer Dream Studios,Deer Dream Studios,True
Gladiator Guild Manager,22-06-2024,0.0093729551254361,0.4498799519807923,0.0606212060456499,6.271641034677983,83,"GrabTheGames,Gamera Games,UpgradePoint",Entertainment Forge,True
The Genesis Order,02-04-2024,0.0056154772731132,0.4498799519807923,0.0673960857190926,18.6095826363562,0,NLT Media,NLT Media,True
"Ready, Steady, Ship!",19-04-2024,0.0001272022996093,0.4498799519807923,0.0008173321474299,3.1407686348423383,76,"Untold Tales,Gamersky Games",Jollybits Games,True
Dragon Chronicles: Black Tears,14-07-2024,0.0001066091907467,0.4498799519807923,0.0006612317333972,10.166710361745633,77,Nyou,Nyou,True
Kurone's Feelings ~Apprentice Witch of Starfall Village~,26-01-2024,9.54505235431937e-05,0.4498799519807923,0.0006718374047423,1.5584217212031242,90,OTAKU Plan,Bielograf,True
Taimanin Yukikaze,29-04-2024,0.0001072923744531,0.4498799519807923,0.0006774879673442,4.909042849615716,91,Shiravune,Lilith,True
Imperial Lovers,07-06-2024,0.0001740166497725,0.4498799519807923,0.001339096404915,3.663082169554396,86,Pink Pixel Games,LAPLACE,True
Dojo Masters,17-07-2024,5.3581122111670094e-05,0.4498799519807923,0.0001789055051489,4.809430831728505,95,Pixeled Vision,Pixeled Vision,True
RUNGORE,16-05-2024,0.0005010664497655,0.4498799519807923,0.0044102206449071,9.171866180343908,88,"GrabTheGames,Gamera Games,UpgradePoint","YOUR_MOM'S_HP,RavenJm",True
This is a Ghost,17-04-2024,0.0003929932939338,0.4498799519807923,0.0041456584061623,24.23037807231731,90,Nuci,Nuci,True
Saving Mrs. Hinako,11-03-2024,5.75175615624971e-05,0.4498799519807923,0.0001871060652327,3.805478102347424,86,Shiravune,Studio Pork,True
GUARDS!,01-03-2024,0.0005998352941681,0.4498799519807923,0.0058443913877544,3.8115169276491287,73,WYLDERZONE,"WYLDERZONE,Lowkey GameDev",True
Angel at Dusk,12-01-2024,0.0006484714675482,0.4498799519807923,0.0056900296083684,10.783586495954678,99,"Henteko Doujin,Sanuk Inc.",Akiragoya,True
Chasing Sunsets,18-08-2024,0.0008104185385086,0.4498799519807923,0.0057638346491223,14.334402971391173,94,Stone Fox Studios,Stone Fox Studios,True
Into the Necrovale,26-01-2024,0.0004761139782053,0.4498799519807923,0.0043334889024978,10.197507446551173,93,Tribal-Storm,Casey Clyde,True
Fleshlight Squad - Fleshlightize -,12-01-2024,0.0004575053553469,0.4498799519807923,0.0044435444756361,2.14888170402484,83,072 Project,ちゃおいずむ,True
Smack Studio,31-07-2024,0.0004310238535868,0.4498799519807923,0.0042334594558224,61.89405689882235,90,ThirdPixel Interactive,ThirdPixel Interactive,True
Himegashima Island,02-08-2024,0.0004422801184627,0.4498799519807923,0.0041313726248149,6.4025414038367305,75,Kagura Games,Fushidaratei,True
Grim Realms,16-03-2024,0.0002342994787178,0.4498799519807923,0.001152193180391,22.21024111991872,81,Edym Pixels,Edym Pixels,True
Hellbreach: Vegas,14-08-2024,0.0005191545517049,0.4498799519807923,0.0035561453519428,3.6441777939194218,78,Iceberg Interactive,Infinity Ape Studios,True
Vendir: Plague of Lies,30-05-2024,0.0001523824990716,0.4498799519807923,0.0011381971714848,7.874389589473117,77,Early Morning Studio,Early Morning Studio,True
TFC: The Fertile Crescent,13-06-2024,0.0001748299637086,0.4498799519807923,0.0011375017176261,9.141889553317936,93,Wield Interactive,Wield Interactive,True
CD 2: Trap Master,28-03-2024,0.0003709036874287,0.4498799519807923,0.0035757629462068,14.886709065862858,84,"ACE ENTERTAINMENT,Erabit",ACE ENTERTAINMENT,True
Once a Porn a Time 2,15-06-2024,0.0003352805370266,0.4498799519807923,0.003561361255883,5.743886096291238,79,OPT Studio,OPT Studio,True
Summer's Gone - Season 1,10-05-2024,0.0003614041806548,0.4498799519807923,0.0038430490458981,12.394389248708071,96,OceanAVN,OceanAVN,True
And the Hero Was Never Seen Again,10-02-2024,0.0003663816619439,0.4498799519807923,0.0033835568860103,7.030944723548148,90,Kagura Games,Circle Poison,True
Aeruta,15-05-2024,0.0003520673366681,0.4498799519807923,0.0036413094723887,3.823862384264399,86,"GRAVITY GAME ARISE Co., Ltd.",FromDawn Games,True
Mori Carta,25-03-2024,2.983235517692864e-05,0.4498799519807923,8.417889414606933e-05,11.214485432444643,71,Nevergreen Games,Nevergreen Games,True
Tales of Morrow,08-03-2024,4.017770844439135e-05,0.4498799519807923,2.8397699229999303e-05,1.6933739092815248,53,GameMechanic,GameMechanic,True
Lords of Exile,14-02-2024,3.61436713212298e-05,0.4498799519807923,1.967554875221384e-05,3.511245575779184,82,"PID Games,PixelHeart",Squidbit Works,True
Read Only Memories: NEURODIVER,15-05-2024,8.51702353906207e-05,0.4498799519807923,0.0005806749947652,3.660410973557217,70,Chorus Worldwide Games,"MidBoss, LLC.",True
Life Eater,16-04-2024,8.627634234374565e-05,0.4498799519807923,0.0005834278329559,1.761433052706857,85,"Strange Scaffold,Frosty Pop",Strange Scaffold,True
Sun Breed,16-04-2024,0.0001142543417463,0.4498799519807923,0.0005638681931801,4.677975289079946,92,SuperWriter Games LLC,SuperWriter Games LLC,True
HEARTSHOT,03-03-2024,0.0001479580712591,0.4498799519807923,0.0013596122937464,1.2470111412929836,71,Meadow Studios,Meadow Studios,True
Operation: Polygon Storm,12-08-2024,0.0001000701467003,0.4498799519807923,0.0005871948746905,2.3359190909522582,80,Untold Tales,Toxic Studio,True
Mines and Magic,25-03-2024,0.0001041041838235,0.4498799519807923,0.0002163151272979,9.086870277290796,72,Zolden Games,Zolden Games,True
Flying High,10-05-2024,5.423177326056712e-05,0.4498799519807923,0.0001959151474428,0.8681633293180607,65,Affect3D,Affect3D,True
The Cub,19-01-2024,0.0002345272066199,0.4498799519807923,0.0013213333542742,2.1002879833095163,87,"Untold Tales,Gamersky Games",Demagog Studio,True
The Emperor and State,26-07-2024,0.0001484785921783,0.4498799519807923,0.0011754908846572,11.86235961578673,55,Hawthorn Games,涂途,True
The Symbiant Re:Union,29-01-2024,0.000154236854846,0.4498799519807923,0.0013448049220051,2.464026613811756,93,HeartCoreDev,HeartCoreDev,True
Murders on the Yangtze River,30-01-2024,0.0085219359552362,0.4498799519807923,0.072218420729764,8.649804472983394,98,"OMEGAMES STUDIO,NPC Entertainment",OMEGAMES STUDIO,True
Athenian Rhapsody,14-05-2024,0.0001520571734972,0.4498799519807923,0.0012111618721594,7.173748703426827,91,"Top Hat Studios, Inc.",Nico Papalia,True
Rabbit and Steel,09-05-2024,0.0069150228128052,0.4498799519807923,0.0796959695956845,14.014176071536836,97,mino_dev,mino_dev,True
Lost Castle 2,24-07-2024,0.0068452079445286,0.4498799519807923,0.0763950558098824,12.847294015384946,0,Hunter Studio,Hunter Studio,True
Vae Victis - Khan,01-03-2024,0.0005016195032421,0.4498799519807923,0.0056170359304497,10.44505482765064,83,Doorknob22,Doorknob22,True
Shadow of the Depth,22-04-2024,0.0005121600518542,0.4498799519807923,0.0052511692462885,8.217366605525815,72,ChillyRoom,ChillyRoom,True
I Wanna Fuck my Mom's Best Friend,09-08-2024,0.0001770096450574,0.4498799519807923,0.0013868798804561,1.3084968640711163,74,Cherry Kiss Games,Orcsoft,True
Fetish Room 18+,27-04-2024,0.0002389841669898,0.4498799519807923,0.001370073078871,1.334230232142228,58,Octo Games,Octo Games,True
Turnip Boy Robs a Bank,18-01-2024,0.0015718755780628,0.4498799519807923,0.0168100760136863,3.8171493812781394,96,Graffiti Games,Snoozy Kazoo,True
Deadrock Redemption,04-04-2024,0.0002506308225551,0.4498799519807923,0.0024106459149417,1.9315781914925247,67,Entropy Digital Entertainment,Entropy Digital Entertainment,True
Secrets of Grindea,29-02-2024,0.0102242670886529,0.4498799519807923,0.1199791201569824,21.69826525906877,90,Pixel Ferrets,Pixel Ferrets,True
Dice Kingdoms,05-04-2024,0.0006470075024632,0.4498799519807923,0.007051206673297,12.996371134038808,89,Fivemid Studio,Fivemid Studio,True
Seablip,17-05-2024,0.0009134816804939,0.4498799519807923,0.0098744595671529,6.631394402038207,0,Vibedy,Jardar Solli,True
Let's Go! My Harem Farm,21-06-2024,0.0002783810940555,0.4498799519807923,0.0026595894191099,5.636361336203013,81,OTAKU Plan,XO_PROJECT,True
Microcosmum 2,02-03-2024,5.976230802619184e-05,0.4498799519807923,0.0002554633840935,8.508756292668476,62,Satur Entertainment,Satur Entertainment,True
Sex City: 2069,20-07-2024,9.89315071897928e-05,0.4498799519807923,0.0002908156219104,1.5297924373325982,65,Octo Games,Octo Games,True
Rustil: Eternal Labyrinth Castle,25-04-2024,0.0002835212381318,0.4498799519807923,0.0027931745144674,6.726593259880232,71,KTMG LLC.,KIC Games,True
Steps of Debauchery,05-02-2024,0.00159419291247,0.4498799519807923,0.0181461877624577,6.193347100644998,0,FooxiedGames,FooxiedGames,True
Pet Shop Simulator,21-06-2024,0.0002118194815234,0.4498799519807923,0.0018299709201764,6.252576189914551,76,"Games Incubator,PlayWay S.A.",Games Incubator,True
Hot Therapy,24-03-2024,0.0002054105677067,0.4498799519807923,0.0018206112703281,1.805488022420824,74,YummySoft,YummySoft,True
GHOSTWARE: Arena of the Dead,10-06-2024,6.662667764705546e-05,0.4498799519807923,0.0003174457092496,2.716453630347715,85,Mothership Loudspeakerz,Daev Team,True
Trackline Express,18-04-2024,6.922928224264356e-05,0.4498799519807923,0.0003496394274583,5.505014640252864,85,Bubblebird Studio,Bubblebird Studio,True
Vampire Therapist,18-07-2024,0.0001662088359857,0.4498799519807923,0.0016743341420495,5.388496619369406,98,Little Bat Games,Little Bat Games,True
Age of Defense,29-07-2024,0.000404932742516,0.4498799519807923,0.0019573548852938,6.622342614987855,78,Valkyrie Initiative,Battlecruiser Games,True
Never Mourn,13-05-2024,0.000301088819152,0.4498799519807923,0.001944488988908,4.190220142970112,89,"Poysky Productions,Light Up Games",Primal Seed,True
My Special Summer Vacation 2,27-06-2024,0.0001952604097839,0.4498799519807923,0.0016454438296696,3.3273859507086305,75,Kagura Games,P.+,True
Fractured Online,24-07-2024,0.0010164797573643,0.4498799519807923,0.0145131657818851,43.82106499089426,55,Dynamight Studios,Dynamight Studios,True
Monuments Renovator,08-03-2024,0.000279877591698,0.4498799519807923,0.0019229588965326,6.637463072879075,74,"Games Incubator,PlayWay S.A.","Monuments Games,Games Incubator",True
Spell Disk,01-03-2024,0.0021006597667714,0.4498799519807923,0.0229351409879119,11.116959666409018,88,Sunpeak Games,Sunpeak Games,True
Dungeons & Degenerate Gamblers,08-08-2024,0.0020968534575504,0.4498799519807923,0.0227720570580482,8.091559584377128,75,Yogscast Games,Purple Moss Collectors,True
Abathor,25-07-2024,6.125880566865499e-05,0.4498799519807923,0.000322197977284,5.0401017121337786,91,JanduSoft,Pow Pixel Games,True
Forest Ranger Simulator,19-06-2024,7.345851471047423e-05,0.4498799519807923,0.0003780950811765,6.762252434257949,48,FreeMind S.A.,"HOT CODE COMPANY,FreeMind S.A.,VIRTUAL MAGIC",True
TrinityS,25-04-2024,0.000290190412408,0.4498799519807923,0.0022220040557709,7.425199078752663,75,Phoenixx Inc.,Indie-us Games,True
Farlands,24-07-2024,0.0004466720137178,0.4498799519807923,0.0045498040297957,4.881503287831916,95,JanduSoft,"JanduSoft,Eric Rodríguez",True
B-17 Flying Fortress : The Mighty 8th Redux,25-01-2024,0.0002245071789269,0.4498799519807923,0.0022255682567968,10.442652231942674,66,MicroProse Software,MicroProse Software,True
Star Command Galaxies,28-08-2024,0.0002332259043221,0.4498799519807923,0.0022600801545344,5.326777990161925,44,Warballoon,Warballoon,True
Emberward,25-06-2024,0.002533635573805,0.4498799519807923,0.0296122224624757,9.537951392208566,96,ReficGames,ReficGames,True
Gatekeeper,13-05-2024,0.0019384524353514,0.4498799519807923,0.019425967748675,7.129803716146882,86,HypeTrain Digital,Gravity Lagoon,True
MILF's Plaza,19-04-2024,0.0017641104600045,0.4498799519807923,0.0185742396124838,5.261923537851022,69,TopHouse Publishing,Texic,True
Ale & Tale Tavern,05-09-2024,0.001873192125117,0.4498799519807923,0.0199062945470795,3.760395364186901,86,"GrabTheGames,UpgradePoint",Scienart Games,True
Home Safety Hotline,16-01-2024,0.0016630643365807,0.4498799519807923,0.0196905589646639,2.6434286805013034,92,Night Signal Entertainment,Night Signal Entertainment,True
Master of Chess,12-06-2024,8.02252866590033e-05,0.4498799519807923,0.000443525698382,9.34233207450903,86,BRANE,BRANE,True
8th Heaven,29-07-2024,6.02502963878646e-05,0.4498799519807923,0.0002479582778684,1.7129255284405749,84,TinyHat Studios,Cottage Club,True
Minishoot' Adventures,02-04-2024,0.0025318462831455,0.4498799519807923,0.0284336020354543,7.261068882154135,98,"SoulGame Studio,IndieArk",SoulGame Studio,True
Boxes: Lost Fragments,01-02-2024,0.0021946137926722,0.4498799519807923,0.025502090157595,4.149034995582672,91,Snapbreak,Big Loop Studios,True
Survival Nation: Lost Horizon,15-04-2024,5.709463831571403e-05,0.4498799519807923,0.0002357009036089,4.066106045541831,63,indie.io,Wenkly Studio Sp. z o.o.,True
Kitchen Crisis,02-04-2024,0.0002814716870128,0.4498799519807923,0.0030593884561266,13.785406431198403,76,Team Samoyed,Team Samoyed,True
Churn Vector,11-01-2024,0.0003531409110638,0.4498799519807923,0.0031930025287281,11.39826729620468,91,Naelstrof,"Naelstrof,Eugene,Archival",True
Sinners Landing,21-03-2024,0.0001924300772862,0.4498799519807923,0.0017047022938792,6.418405065171533,92,Flexible Media,Flexible Media,True
United Penguin Kingdom,09-03-2024,0.0003939042055422,0.4498799519807923,0.0033825137052222,9.254702087867598,79,"GrabTheGames,UpgradePoint",Turquoise Revival Games,True
Shogun Showdown,05-09-2024,0.0033309109591059,0.4498799519807923,0.0246663864373979,14.709804691305951,97,"Goblinz Publishing,Gamera Games",Roboatino,True
Eden Island,26-07-2024,0.0002907109333271,0.4498799519807923,0.0014350690374147,7.442286413116884,63,Moon Studio,Moon Studio,True
TerraScape,17-07-2024,0.0037968097142737,0.4498799519807923,0.0338323813632506,5.981693150570897,88,"Stray Fawn Publishing,INSTINCT3",Bitfall Studios,True
LakeSide,25-03-2024,0.0001951953446691,0.4498799519807923,0.001486242850517,3.0665883078991616,68,Massive Galaxy Studios,Massive Galaxy Studios,True
GUNVOLT RECORDS Cychronicle,15-02-2024,5.7257301102938295e-05,0.4498799519807923,0.0002849911958439,3.17849779945142,71,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",True
BeachHead,22-01-2024,9.141648642003216e-05,0.4498799519807923,0.0002832525611971,18.152256882140843,63,Digital Fusion Inc.,Digital Fusion Inc.,True
GIRLDIVERS,30-08-2024,6.783038227251497e-05,0.4498799519807923,0.0002734582526872,1.5064797203365987,93,Sweet Cakes Games,Sweet Cakes Games,True
Trap Yuri Garden,10-06-2024,7.996502619944451e-05,0.4498799519807923,0.0004003206274106,4.174798019139268,93,"Eroge Japan,Sanuk Inc.",No Strike,True
Crestfallen: Medieval Survival,17-07-2024,0.0002578205177504,0.4498799519807923,0.0022161796297044,9.388145547654238,69,Bloodbath Studios,Bloodbath Studios,True
Legendary Hoplite,02-02-2024,0.0002237263975482,0.4498799519807923,0.0020292184506922,10.566538403468464,70,Ravenage Games,TripleBricksGames,True
Linkito,23-07-2024,7.199454962545594e-05,0.4498799519807923,0.0004729086239118,4.508091899937316,88,"Playdigious Originals,Kimeria Games",Kalinarm,True
Union of Gnomes,18-07-2024,7.573579373161383e-05,0.4498799519807923,0.0004853398616359,4.858536097701764,93,HeroCraft PC,Hoolignomes,True
Lust Academy - Season 3,27-05-2024,0.0011285869503193,0.4498799519807923,0.0131079433059059,8.985764778175827,89,Bear in the Night,Bear in the Night,True
River Town Factory,06-02-2024,0.0015986824053974,0.4498799519807923,0.0116401589598884,22.97850275057128,91,"iFAction Studio,BD Games",iFAction Studio,True
Enishia and the Binding Brand,10-05-2024,0.0011654788704617,0.4498799519807923,0.0115742936840213,8.334240655135321,89,Kagura Games,Shimobashira Workshop,True
SANYA,01-03-2024,6.272277075367331e-05,0.4498799519807923,0.0002978860694738,1.465351068896308,75,helpnode,helpnode,True
Sex of Thrones 👑,25-05-2024,0.0013338673877963,0.4498799519807923,0.0106702036677193,2.4595185609427723,77,Taboo Tales 💘,Taboo Tales 💘,True
IN HEAT: Lustful Nights,21-06-2024,0.0010433516498138,0.4498799519807923,0.0109053540036901,6.52036594813416,92,Critical Bliss,MonsterBox,True
Whispered Promises ~ 14 Days of Love with Anna,14-02-2024,0.0002655307338648,0.479891956782713,0.0026203252533379,1.8763832771371465,93,072 Project,OMNIS,True
Love X Crotch X GYM,29-03-2024,0.0002616593595289,0.479891956782713,0.0026085894694724,2.402291570090048,83,072 Project,"奶油貓工作室,バター貓スタジオ",True
Rogue Voltage,10-05-2024,0.0002420422273896,0.479891956782713,0.0025362622681682,8.035693626041311,93,"Horizont Computergrafik,IndieArk",Horizont Computergrafik,True
Remnant Records,23-01-2024,0.0013038723698321,0.479891956782713,0.0131927307221784,6.249774400407087,86,Noctiluca Studio,Noctiluca Studio,True
The Night is Grey,05-01-2024,6.14540010133241e-05,0.479891956782713,0.0003887007525216,6.327124309995986,83,Whalestork Interactive,Whalestork Interactive,True
DEVIL BLADE REBOOT,23-05-2024,0.0003011213517095,0.479891956782713,0.0029852356884433,4.484006580046724,100,SHIGATAKE GAMES,SHIGATAKE GAMES,True
Dungeons of Blood and Dream,27-05-2024,0.0001254780740647,0.479891956782713,0.0013039759850509,6.0147787122403,96,Lori Vornoy,Lori Vornoy,True
Dragon Island,11-03-2024,0.0001245996950137,0.479891956782713,0.0011415875090459,5.27832271072752,49,Kulplant,Kulplant,True
Colonize,15-02-2024,0.0001066417233042,0.479891956782713,0.0008670570983265,6.1006650249422725,45,CreativeForge Games,Rembrosoft,True
Between Horizons,25-03-2024,0.0001107082929848,0.479891956782713,0.0008719252753374,4.525920436429165,92,Assemble Entertainment,DigiTales Interactive,True
Thyria,29-02-2024,2.9897420291818345e-05,0.479891956782713,3.987268789844799e-05,2.485580421606916,94,GrabTheGames,Twokats,True
Secret Archives,27-02-2024,3.149151560661606e-05,0.479891956782713,4.0742005221815246e-05,6.1555814515617016,71,Juice Game,Juice Game,True
Hilda and the tower of Lust,19-04-2024,0.0001074875697977,0.479891956782713,0.0008209543029439,1.7791082839865036,83,072 Project,キラ☆タマ,True
Nevergrind Online,11-07-2024,0.0008869351136189,0.479891956782713,0.0062230370365691,43.736640716411806,89,Neverworks Games,Neverworks Games,True
Death Trick: Double Blind,11-03-2024,5.328832909466644e-05,0.479891956782713,0.0002521020237765,4.311320357436231,87,Neon Doctrine,Misty Mountain Studio,True
Slavania,13-03-2024,8.224230522058408e-05,0.479891956782713,0.0005519005913618,5.31468190304819,64,"FrostLeaf Games LLC,Game Art Pioneers",FrostLeaf Games LLC,True
Roundscape Adorevia,02-08-2024,0.000201409063141,0.479891956782713,0.0021439683373767,9.85695666419018,80,Arvus Games,Arvus Games,True
Pool Cleaning Simulator,05-06-2024,0.0004513892345473,0.479891956782713,0.0035081010812047,5.968698775476018,70,"FreeMind S.A.,PlayWay S.A.","Rubens Games,FreeMind S.A.",True
CLeM,06-02-2024,9.730487931755024e-05,0.479891956782713,0.0007154771343754,3.490975575043364,92,Iceberg Interactive,Mango Protocol,True
Megacopter: Blades of the Goddess,21-06-2024,3.168671095128517e-05,0.479891956782713,6.461925437030425e-06,3.6305644517099647,95,Pizza Bear Games,Pizza Bear Games,True
Rooftops & Alleys: The Parkour Game,21-05-2024,0.0026301922043013,0.479891956782713,0.0328105857813647,7.158457569592916,97,MLMEDIA,MLMEDIA,True
Feed the Cups,20-02-2024,0.0051805169800755,0.479891956782713,0.0499161717305076,36.464209005006985,89,IndieArk,Vambear Games,True
The DeLuca Family - Season 1,27-02-2024,0.0005112491402458,0.479891956782713,0.0054148327210345,12.18923439084038,83,MemoGaming,MemoGaming,True
SpellRogue,12-02-2024,0.0012233217575987,0.479891956782713,0.0140206105864652,22.424010541240484,0,Ghost Ship Publishing,Guidelight Games,True
Immortal Life,17-01-2024,0.003946166685503,0.5099039615846338,0.040794077329485,26.44589686212208,81,2P Games,YiFang Studio,True
Incursion Red River,10-04-2024,0.0037460263921022,0.5099039615846338,0.0477369091098022,9.613570700274808,76,Games Of Tomorrow GmbH,Games Of Tomorrow GmbH,True
Nightmare: The Lunatic,31-03-2024,0.000255380575942,0.5099039615846338,0.0022580227702025,12.420812923843696,90,Maetdol Games,Maetdol Games,True
Resist the succubus—The end of the female Knight,26-07-2024,0.0017580919368772,0.5099039615846338,0.0149236574219792,4.66734514818441,77,OTAKU Plan,BoRoBoRoGame,True
Artisan TD,22-07-2024,0.0013164299370059,0.5099039615846338,0.0161340079313035,14.72206964107766,91,Unexpected,4rtisans,True
Yellow Taxi Goes Vroom,09-04-2024,0.0004257861118382,0.5099039615846338,0.0047441833833007,6.573973275788298,99,"Xelu,Those Awesome Guys",Panik Arcade,True
Fallen Leaf,15-07-2024,5.348352443933554e-05,0.5099039615846338,0.0003621286196707,6.47813663302046,90,Delta Shore Games,Delta Shore Games,True
This Grand Life 2,20-06-2024,7.271026588924264e-05,0.5099039615846338,0.0005815732893327,13.109199416556264,92,Poking Water Games,Poking Water Games,True
No Return,02-08-2024,4.4406940912222025e-05,0.5099039615846338,0.000241148625502,1.6968528516564485,43,Boltray Games,BlameTech,True
JIANGHU CHRONICLES,31-07-2024,0.0018976240757581,0.5099039615846338,0.0223064796768967,23.442699513632128,74,方块游戏(CubeGame),一品阁,True
エルミナージュORIGINAL ～闇の巫女と神々の指輪～,23-05-2024,0.0001693970266153,0.5099039615846338,0.0013694066022564,27.00954354139559,78,mebius.,"mebius.,Anura Bless,STARFISH SD",True
Stigma-ARIA,06-09-2024,2.9637159832259537e-05,0.5099039615846338,4.5870977429682486e-05,1.6886304185764434,85,072 Project,イシコロドウ,True
Sister's Curriculum,18-04-2024,3.9657187525273735e-05,0.5099039615846338,0.000184353227042,5.77800014739662,97,WAZAZAK,WAZAZAK,True
Transformative Summer: Life with a TS Companion,23-08-2024,0.0005031160008846,0.5099039615846338,0.0058754260161986,1.763499267186479,90,"HENTAI Plan,OTAKU Plan",88Danuki,True
Ants Took My Eyeball,19-04-2024,0.0001204029951033,0.5099039615846338,0.0011735783865458,9.037092241039142,93,Bosmic Forge,Bosmic Forge,True
The Secret Atelier,26-02-2024,0.0006256986773368,0.5099039615846338,0.007423998918801,1.732537658664651,86,Denpasoft,KENZsoft,True
Throne of Bone,08-04-2024,0.0002291918671989,0.5099039615846338,0.0026126462836481,12.912109890722832,92,Windmill Slam,Windmill Slam,True
Alex Jones: NWO Wars,03-01-2024,0.0006537742744117,0.5330132052821129,0.0087683112276563,1.3669062849562543,94,NWO Wars Team,NWO Wars Team,True
Pine Harbor,25-04-2024,0.0003266268767463,0.5372148859543817,0.0031661696006802,1.798743259643329,66,Vision Forge Team,Vision Forge Team,True
Tavern Talk,20-06-2024,0.0006467147094461,0.5399159663865546,0.0083603985622882,8.77890297251394,92,Gentle Troll Entertainment,Gentle Troll Entertainment,True
Motel Manager Simulator,26-08-2024,0.0005771601016291,0.5399159663865546,0.0074483977583435,11.984054149778297,90,Denzone Games,Denzone Games,True
Shut Up and Dance: Special Edition,30-05-2024,0.0005527606835454,0.5399159663865546,0.0073276495821278,4.888716221882648,90,Boring Games,Boring Games,True
Hookah Haze,10-07-2024,0.0005532812044645,0.5399159663865546,0.0070417600917164,4.766068924187017,92,Aniplex Inc.,ACQUIRE Corp.,True
Intergalactic Ecstasy,26-01-2024,7.879385413142985e-05,0.5399159663865546,0.0007353845010805,2.647660930980216,79,HFTGames,HFTGames,True
Superscout,18-07-2024,0.0041413945627295,0.5399159663865546,0.0535524391624208,5.23063358629639,94,Mountain&Sea Studio,Mountain&Sea Studio,True
Tendryll,30-04-2024,3.757510384880325e-05,0.5399159663865546,0.0002038549123296,12.719284465800968,87,Brute Farce,Brute Farce,True
Dream Tactics,15-04-2024,0.0002394070902366,0.5399159663865546,0.0026492155657178,13.108250723006284,94,indie.io,Spectra Entertainment Inc.,True
Sheryl ~The Alchemist of the Island Ruins~,19-04-2024,0.0004066569680606,0.5399159663865546,0.004607961358729,5.946683096741738,85,Kagura Games,Pakkuri Paradise,True
